UPRN,TotalEnergyConsumptionCurrent,TotalEnergyConsumptionPotential,TotalFloorArea
6180930.0,4249.6,4249.6,51.2
6180931.0,5268.8,5268.8,71.2
6180932.0,4249.6,4249.6,51.2
6180933.0,4249.6,4249.6,51.2
6180934.0,5055.2,5055.2,71.2
6180935.0,5446.0,5446.0,51.6
6180936.0,5758.0,5758.0,51.6
6180937.0,6453.5,6453.5,69.1
6180939.0,6268.5,6268.5,63.0
6180940.0,5884.5,5758.5,83.5
6180941.0,5250.0,5025.0,75.0
6180942.0,7644.0,7392.0,84.0
6180944.0,8829.5,8829.5,94.5
6180945.0,4996.0,4996.0,43.5
6180946.0,4623.0,4623.0,53.5
6180947.0,3612.0,3612.0,43.0
6180948.0,4620.5,4620.5,53.5
6180949.0,3612.0,3612.0,43.0
6180950.0,3888.0,3888.0,54.0
6180951.0,4700.0,4700.0,47.0
6180952.0,4731.0,4731.0,53.0
6180953.0,5289.0,5289.0,43.0
6180954.0,5022.0,5022.0,54.0
6180962.0,7347.599999999999,7347.599999999999,62.8
6180963.0,7003.8,7003.8,51.88
6180964.0,7328.450000000001,7328.450000000001,71.15
6180965.0,7328.450000000001,7328.450000000001,71.15
6180966.0,7473.2,7473.2,62.8
6180967.0,7107.56,7107.56,51.88
6180968.0,7470.750000000001,7470.750000000001,71.15
6180969.0,7470.750000000001,7470.750000000001,71.15
6180970.0,7473.2,7473.2,62.8
6180971.0,7107.56,7107.56,51.88
6180972.0,7470.750000000001,7470.750000000001,71.15
6180973.0,7470.750000000001,7470.750000000001,71.15
6180974.0,7473.2,7473.2,62.8
6180975.0,7107.56,7107.56,51.88
6180976.0,7470.750000000001,7470.750000000001,71.15
6180977.0,7470.750000000001,7470.750000000001,71.15
6180978.0,7473.2,7473.2,62.8
6180979.0,7107.56,7107.56,51.88
6180980.0,7470.750000000001,7470.750000000001,71.15
6180981.0,7420.0,7420.0,70.0
6180982.0,7473.2,7473.2,62.8
6180983.0,7107.56,7107.56,51.88
6180984.0,6159.84,6159.84,50.08
6180985.0,4339.54,4339.54,35.57
6180986.0,6351.72,6351.72,51.64
6180987.0,7473.2,7473.2,62.8
6180988.0,7107.56,7107.56,51.88
6180989.0,6159.84,6159.84,50.08
6180990.0,4339.54,4339.54,35.57
6180991.0,6351.72,6351.72,51.64
6180992.0,7473.2,7473.2,62.8
6180993.0,7107.56,7107.56,51.88
6180994.0,6159.84,6159.84,50.08
6180995.0,4650.27,4527.27,38.285
6180996.0,6351.72,6351.72,51.64
6180997.0,7473.2,7473.2,62.8
6180998.0,7107.56,7107.56,51.88
6180999.0,8781.42,8592.42,56.54
6181000.0,4339.54,4339.54,35.57
6181001.0,6351.72,6351.72,51.64
6181002.0,7473.2,7473.2,62.8
6181003.0,7107.56,7107.56,51.88
6181004.0,6489.92,6489.92,56.04
6181005.0,4339.54,4339.54,35.57
6181006.0,6351.72,6351.72,51.64
6181007.0,7936.6,7936.6,61.4
6181008.0,7107.56,7107.56,51.88
6181009.0,6159.84,6159.84,50.08
6181010.0,4339.54,4339.54,35.57
6181011.0,6351.72,6351.72,51.64
6181012.0,7473.2,7473.2,62.8
6181013.0,7107.56,7107.56,51.88
6181014.0,6159.84,6159.84,50.08
6181015.0,4339.54,4339.54,35.57
6181016.0,6351.72,6351.72,51.64
6181017.0,7473.2,7473.2,62.8
6181018.0,7107.56,7107.56,51.88
6181019.0,6159.84,6159.84,50.08
6181020.0,4339.54,4339.54,35.57
6181021.0,6351.72,6351.72,51.64
6181022.0,7473.2,7473.2,62.8
6181023.0,7107.56,7107.56,51.88
6181024.0,6159.84,6159.84,50.08
6181025.0,4339.54,4339.54,35.57
6181026.0,6351.72,6351.72,51.64
6181027.0,7473.2,7473.2,62.8
6181028.0,7107.56,7107.56,51.88
6181029.0,6159.84,6159.84,50.08
6181030.0,4339.54,4339.54,35.57
6181031.0,6795.360000000001,6795.360000000001,54.32
6181032.0,7473.2,7473.2,62.8
6181033.0,7107.56,7107.56,51.88
6181034.0,6159.84,6159.84,50.08
6181035.0,4339.54,4339.54,35.57
6181036.0,6351.72,6351.72,51.64
6181037.0,7473.2,7473.2,62.8
6181038.0,7107.56,7107.56,51.88
6181039.0,6159.84,6159.84,50.08
6181040.0,4424.77,4424.77,38.285
6181041.0,6351.72,6351.72,51.64
6181042.0,7473.2,7473.2,62.8
6181043.0,6969.8533333333335,6969.8533333333335,55.29333333333333
6181044.0,6159.84,6159.84,50.08
6181045.0,4568.27,4568.27,38.285
6181046.0,9193.86,6796.860000000001,51.32
6181047.0,7473.2,7473.2,62.8
6181048.0,7107.56,7107.56,51.88
6181049.0,6159.84,6159.84,50.08
6181050.0,4339.54,4339.54,35.57
6181051.0,6669.360000000001,6465.360000000001,51.32
6181052.0,7473.2,7473.2,62.8
6181053.0,7107.56,7107.56,51.88
6181054.0,6159.84,6159.84,50.08
6181055.0,4339.54,4339.54,35.57
6181056.0,5931.860000000001,5931.860000000001,51.82
6181057.0,7593.45,7593.45,66.03
6181058.0,7107.56,7107.56,51.88
6181059.0,6159.84,6159.84,50.08
6181060.0,4339.54,4339.54,35.57
6181061.0,5931.860000000001,5931.860000000001,51.82
6181062.0,7473.2,7473.2,62.8
6181063.0,7107.56,7107.56,51.88
6181064.0,6159.84,6159.84,50.08
6181065.0,4339.54,4339.54,35.57
6181066.0,6351.72,6351.72,51.64
6181067.0,9922.4,9922.4,62.8
6181068.0,10168.480000000001,10168.480000000001,51.88
6181069.0,11339.82,8713.32,50.54
6181070.0,6402.6,6402.6,35.57
6181071.0,9450.12,9450.12,51.64
6181077.0,7425.0,7425.0,55.0
6181078.0,5671.0,5671.0,53.0
6181079.0,6210.0,6210.0,54.0
6181080.0,2970.0600000000004,2970.0600000000004,50.34
6181081.0,5825.77,5825.77,61.565
6181082.0,4424.4400000000005,4424.4400000000005,51.980000000000004
6181083.0,5133.33,5133.33,50.17
6181084.0,5371.7,5371.7,52.3
6181085.0,5371.7,5371.7,52.3
6181086.0,5795.72,5795.72,53.36
6181087.0,6812.48,6812.48,69.38
6181088.0,6522.34,6522.34,67.53999999999999
6181089.0,5299.345,5299.345,51.905
6181090.0,5616.74,5616.74,52.245000000000005
6181091.0,3583.5,3583.5,50.17
6181092.0,3702.2,3702.2,52.3
6181093.0,3702.2,3702.2,52.3
6181094.0,4046.7200000000003,4046.7200000000003,53.36
6181095.0,4434.24,4434.24,62.745000000000005
6181096.0,4106.9400000000005,4106.9400000000005,60.405
6181097.0,3911.84,3911.84,59.04
6181098.0,4108.48,4108.48,58.88
6181099.0,3583.5,3583.5,50.17
6181100.0,3702.2,3702.2,52.3
6181101.0,3702.2,3702.2,52.3
6181102.0,5795.72,5795.72,53.36
6181103.0,4434.24,4434.24,62.745000000000005
6181104.0,4132.845,4132.845,60.405
6181105.0,3911.84,3911.84,59.04
6181106.0,4108.48,4108.48,58.88
6181107.0,3633.5,3633.5,50.17
6181108.0,3728.7,3728.7,52.3
6181109.0,3728.7,3728.7,52.3
6181110.0,4099.72,4099.72,53.36
6181111.0,4848.64,4848.64,69.38
6181112.0,4616.08,4616.08,67.53999999999999
6181113.0,3842.775,3842.775,51.905
6181114.0,4180.21,4180.21,52.245000000000005
6181115.0,5183.58,5183.58,60.43
6181116.0,5096.12,5096.12,59.394999999999996
6181117.0,5515.91,5515.91,60.394999999999996
6181119.0,4928.0,4928.0,88.0
6181120.0,4015.0,4015.0,55.0
6181121.0,4576.0,4576.0,88.0
6181122.0,2940.0,2940.0,49.0
6181123.0,3185.0,3185.0,49.0
6181124.0,4664.0,4664.0,88.0
6181125.0,3185.0,3185.0,49.0
6181126.0,3038.0,3038.0,49.0
6181127.0,4692.0,4692.0,69.0
6181128.0,4453.0,4453.0,73.0
6181129.0,16476.025,9081.4,81.35499999999999
6181130.0,13229.99,10319.84,77.8
6181131.0,12986.919999999998,9869.869999999999,77.84
6181132.0,6350.299999999999,6350.299999999999,115.46
6181133.0,10749.025,9851.275,83.525
6181134.0,6469.2,6469.2,119.8
6181136.0,6625.7,6625.7,112.3
6181137.0,6513.4,6513.4,112.3
6181138.0,6288.8,6288.8,112.3
6181139.0,5390.4,5390.4,112.3
6181140.0,5390.4,5390.4,112.3
6181141.0,11578.4,8374.25,85.95
6181142.0,8916.52,8916.52,81.805
6181143.0,6229.599999999999,6229.599999999999,119.8
6181145.0,8343.0,8343.0,154.5
6181146.0,4494.42,4494.42,77.49
6181147.0,5161.95,5161.95,74.775
6181148.0,6603.96,6603.96,100.06
6181149.0,5647.455,5647.455,79.245
6181150.0,4323.9,4323.9,74.55
6181151.0,4802.88,4802.88,100.06
6181152.0,4649.4,4649.4,77.49
6181153.0,4398.45,4398.45,74.55
6181154.0,5003.0,5003.0,100.06
6181155.0,5745.1,5745.1,78.7
6181156.0,5591.25,5591.25,74.55
6181157.0,7104.26,7104.26,100.06
6181158.0,8394.84,8394.84,155.46
6181159.0,7151.160000000001,7151.160000000001,155.46
6181160.0,7306.620000000001,7306.620000000001,155.46
6181161.0,7601.780000000001,7601.780000000001,161.74
6181162.0,9380.92,9380.92,161.74
6181163.0,8150.0,8150.0,163.0
6181164.0,7172.0,7172.0,163.0
6181165.0,7172.0,7172.0,163.0
6181166.0,8150.0,8150.0,163.0
6181167.0,8640.0,8550.0,90.0
6181168.0,10087.25,10087.25,128.5
6181169.0,8458.800000000001,8458.800000000001,127.2
6181170.0,8458.800000000001,8458.800000000001,127.2
6181171.0,8458.800000000001,8458.800000000001,127.2
6181172.0,8458.800000000001,8458.800000000001,127.2
6181173.0,10087.25,10087.25,128.5
6181174.0,3929.3999999999996,3717.0,35.4
6181175.0,10062.0,3822.0,78.0
6181180.0,7857.5,7610.0,54.0
6181181.0,7937.0,7689.5,54.0
6181182.0,6986.0,6617.5,36.0
6181183.0,6082.0,5772.0,44.0
6181185.0,17808.525,17324.525,82.86500000000001
6181186.0,13998.4,14032.9,72.815
6181187.0,26165.629999999997,26165.629999999997,97.27
6181188.0,21274.679999999997,21274.679999999997,82.46
6181189.0,6868.0,6918.5,50.5
6181190.0,14964.0,14848.0,58.0
6181191.0,4221.0,4473.0,31.5
6181192.0,8931.0,8580.0,39.0
6181193.0,9240.0,8920.0,40.0
6181257.0,10117.0,9179.0,67.0
6181261.0,10144.849999999999,9346.849999999999,133.55
6181262.0,7459.199999999999,7459.199999999999,133.2
6181263.0,8916.599999999999,6190.099999999999,133.1
6181264.0,7459.199999999999,7459.199999999999,133.2
6181265.0,7459.199999999999,7459.199999999999,133.2
6181266.0,8451.099999999999,7719.599999999999,133.1
6181267.0,7459.199999999999,7459.199999999999,133.2
6181268.0,9679.349999999999,8947.849999999999,133.55
6181271.0,36794.26666666667,22849.233333333337,196.76666666666665
6181272.0,5555.95,5438.28,33.81
6181273.0,22440.0,11955.0,15.0
6181275.0,7575.229,7066.3555,84.4105
6181276.0,6825.07,6284.3525,57.1025
6181277.0,4592.6773,4235.9645,44.5891
6181278.0,6697.07,6296.618,58.742
6181279.0,5000.3460000000005,4657.185,49.023
6181280.0,5620.0285,5467.46,44.795500000000004
6181295.0,10600.5,10600.5,111.0
6181296.0,16500.0,16500.0,125.0
6181297.0,15589.0,15589.0,119.0
6181298.0,11737.0,11737.0,97.0
6181299.0,7925.0,7925.0,107.5
6181300.0,19536.0,19536.0,132.0
6181301.0,22098.0,22098.0,174.0
6181302.0,11999.5,9479.5,70.5
6181303.0,8606.0,8606.0,73.0
6181304.0,6566.0,6566.0,49.0
6181305.0,7905.0,7410.0,57.5
6181306.0,7168.0,7168.0,56.0
6181307.0,8084.0,8084.0,86.0
6181308.0,7446.0,7446.0,51.0
6181309.0,12810.0,12810.0,105.0
6181310.0,13217.0,13217.0,87.0
6181311.0,6139.0,6139.0,45.5
6181312.0,7632.0,7632.0,72.0
6181313.0,7399.0,7399.0,77.0
6181314.0,8280.0,8280.0,92.0
6181315.0,7955.0,7955.0,86.0
6181316.0,3762.0,3762.0,57.0
6181317.0,10920.0,10920.0,105.0
6181318.0,8686.0,8686.0,86.0
6181319.0,9840.0,6570.0,45.0
6181320.0,7178.0,7178.0,73.0
6181321.0,5498.0,5498.0,49.5
6181322.0,6105.0,6105.0,61.5
6181323.0,6020.0,6020.0,56.0
6181324.0,8600.0,8600.0,86.0
6181325.0,7581.5,6421.5,54.5
6181326.0,10920.0,10920.0,105.0
6181327.0,10115.0,8376.0,80.0
6181328.0,6193.0,6193.0,45.5
6181329.0,6960.0,6960.0,74.0
6181330.0,7537.0,7537.0,79.0
6181331.0,9561.0,8728.0,95.0
6181332.0,8436.0,8436.0,87.0
6181333.0,6579.0,6579.0,51.0
6181334.0,10920.0,10920.0,105.0
6181335.0,9183.0,8171.0,87.0
6181336.0,5526.0,5526.0,45.5
6181337.0,7749.0,7749.0,74.5
6181338.0,6194.0,6194.0,53.0
6181339.0,6780.0,6780.0,60.0
6181340.0,5831.0,5831.0,57.0
6181341.0,8481.5,8481.5,87.5
6181342.0,8640.0,8640.0,80.0
6181343.0,9300.0,9300.0,93.0
6181344.0,9202.0,9202.0,86.0
6181345.0,5583.0,5583.0,46.5
6181346.0,15310.0,15310.0,187.0
6181347.0,10309.0,10309.0,169.0
6181348.0,9408.0,9408.0,147.0
6181349.0,9555.0,9555.0,147.0
6181350.0,9310.0,9310.0,133.0
6181357.0,30793.0,15023.0,83.0
6181362.0,13124.0,8500.0,68.0
6181363.0,5730.0,4470.0,30.0
6181364.0,11934.0,10140.0,78.0
6181365.0,6840.0,6840.0,38.0
6181366.0,6996.0,6996.0,44.0
6181367.0,4640.0,4640.0,40.0
6181368.0,5400.0,5400.0,40.0
6181371.0,7788.150000000001,7788.150000000001,96.15
6181372.0,5139.05,5139.05,16.990000000000002
6181373.0,5193.68,5193.68,17.380000000000003
6181374.0,5193.88,5193.88,16.880000000000003
6181375.0,7111.0,7111.0,28.0
6181376.0,4930.9800000000005,4930.9800000000005,16.880000000000003
6181377.0,4112.865,4112.865,16.935000000000002
6181378.0,5502.98,5502.98,17.105
6181379.0,5633.84,5412.84,17.02
6181380.0,5006.495,5006.495,17.155
6181383.0,7203.28,7203.28,54.16
6181384.0,5822.5,5636.179999999999,46.58
6181385.0,8914.23,8914.23,52.13
6181392.0,6734.25,6734.25,92.25
6181393.0,4981.5,4981.5,92.25
6181394.0,6088.5,6088.5,92.25
6181395.0,9112.0,9112.0,134.0
6181397.0,7189.0,7189.0,79.0
6181398.0,7904.0,7904.0,104.0
6181399.0,5880.0,5880.0,70.0
6181400.0,5612.0,5612.0,92.0
6181401.0,5616.0,5616.0,104.0
6181402.0,4410.0,4410.0,70.0
6181403.0,5110.0,5110.0,70.0
6181404.0,5612.0,5612.0,92.0
6181405.0,5616.0,5616.0,104.0
6181406.0,4480.0,4480.0,70.0
6181407.0,4480.0,4480.0,70.0
6181408.0,6716.0,6716.0,92.0
6181409.0,6760.0,6760.0,104.0
6181410.0,5250.0,5250.0,70.0
6181411.0,5180.0,5180.0,70.0
6181412.0,9450.0,9450.0,135.0
6181413.0,7930.0,7930.0,122.0
6181414.0,7930.0,7930.0,122.0
6181415.0,7930.0,7930.0,122.0
6181416.0,7930.0,7930.0,122.0
6181418.0,15175.6,15325.6,75.42
6181420.0,6708.0,6708.0,43.0
6181421.0,12851.36,8211.36,74.77
6181422.0,6708.0,6708.0,43.0
6181423.0,8385.0,8407.5,44.0
6181424.0,12312.0,11941.5,55.5
6181425.0,9503.41,9765.91,32.93
6181445.0,7668.0,6912.0,108.0
6181446.0,4928.0,4312.0,77.0
6181447.0,6674.0,6016.0,94.0
6181448.0,5445.0,4653.0,99.0
6181449.0,5635.0,4830.0,115.0
6181450.0,3306.0,2850.0,57.0
6181451.0,4730.0,4042.0,86.0
6181452.0,6413.0,6066.5,104.5
6181453.0,6072.0,5336.0,92.0
6181454.0,5330.0,4674.0,82.0
6181455.0,4730.0,4042.0,86.0
6181456.0,7425.0,6732.0,99.0
6181457.0,5829.0,5220.0,87.0
6181461.0,5106.0,4514.0,74.0
6181462.0,3922.0,3498.0,53.0
6181463.0,9512.0,9323.0,80.66666666666667
6181464.0,3300.0,2860.0,55.0
6181465.0,4366.5,4154.5,55.5
6181466.0,3294.0,2808.0,54.0
6181467.0,8713.75,8021.25,94.25
6181468.0,3300.0,2860.0,55.0
6181469.0,3339.0,2915.0,53.0
6181470.0,3294.0,2808.0,54.0
6181471.0,4888.0,4230.0,94.0
6181472.0,3422.0,2958.0,58.0
6181473.0,4224.0,3762.0,66.0
6181474.0,3540.0,3060.0,60.0
6181475.0,3808.0,3264.0,68.0
6181476.0,4060.0,3596.0,58.0
6181477.0,4224.0,3762.0,66.0
6181478.0,4850.0,4274.0,58.0
6181479.0,4624.0,4012.0,68.0
6181480.0,6878.0,6529.5,71.5
6181481.0,5041.0,4544.0,71.0
6181487.0,5964.0,5396.0,71.0
6181488.0,5576.0,5032.0,68.0
6181489.0,5180.0,4550.0,70.0
6181490.0,3619.0,3196.0,47.0
6181491.0,3619.0,3196.0,47.0
6181492.0,5600.0,5040.0,70.0
6181493.0,7182.5,6502.5,85.0
6181494.0,3348.5,3378.0,50.5
6181495.0,4402.0,3834.0,71.0
6181496.0,4012.0,3468.0,68.0
6181497.0,4979.5,4699.5,70.5
6181498.0,2679.0,2256.0,47.0
6181499.0,2679.0,2256.0,47.0
6181500.0,4060.0,3500.0,70.0
6181501.0,5100.0,4420.0,85.0
6181502.0,3150.0,2700.0,50.0
6181503.0,4402.0,3834.0,71.0
6181504.0,4012.0,3468.0,68.0
6181505.0,3640.0,3080.0,70.0
6181506.0,2679.0,2256.0,47.0
6181507.0,2679.0,2256.0,47.0
6181508.0,4060.0,3500.0,70.0
6181509.0,5185.0,4505.0,85.0
6181510.0,3200.0,2750.0,50.0
6181511.0,4402.0,3834.0,71.0
6181512.0,4012.0,3468.0,68.0
6181513.0,3640.0,3080.0,70.0
6181514.0,2679.0,2256.0,47.0
6181515.0,2679.0,2256.0,47.0
6181516.0,4060.0,3500.0,70.0
6181517.0,5100.0,4420.0,85.0
6181518.0,3150.0,2700.0,50.0
6181519.0,4402.0,3834.0,71.0
6181520.0,4012.0,3468.0,68.0
6181521.0,3640.0,3080.0,70.0
6181522.0,2679.0,2256.0,47.0
6181523.0,2679.0,2256.0,47.0
6181524.0,4060.0,3500.0,70.0
6181525.0,5100.0,4420.0,85.0
6181526.0,3150.0,2700.0,50.0
6181527.0,4402.0,3834.0,71.0
6181528.0,4012.0,3400.0,68.0
6181529.0,4776.5,4496.5,71.5
6181530.0,3971.5,3736.5,47.0
6181531.0,2679.0,2209.0,47.0
6181532.0,4725.0,4410.0,70.0
6181533.0,5270.0,4590.0,85.0
6181534.0,3200.0,2750.0,50.0
6181535.0,4402.0,3834.0,71.0
6181536.0,4012.0,3400.0,68.0
6181537.0,3640.0,3080.0,70.0
6181538.0,2679.0,2209.0,47.0
6181539.0,2679.0,2209.0,47.0
6181540.0,4060.0,3430.0,70.0
6181541.0,5100.0,4420.0,85.0
6181542.0,3150.0,2700.0,50.0
6181543.0,4402.0,3834.0,71.0
6181544.0,4012.0,3400.0,68.0
6181545.0,3640.0,3080.0,70.0
6181546.0,2679.0,2209.0,47.0
6181547.0,2679.0,2209.0,47.0
6181548.0,4060.0,3430.0,70.0
6181549.0,5015.0,4335.0,85.0
6181550.0,3150.0,2700.0,50.0
6181551.0,4402.0,3834.0,71.0
6181552.0,4012.0,3400.0,68.0
6181553.0,3640.0,3080.0,70.0
6181554.0,2679.0,2209.0,47.0
6181555.0,2679.0,2209.0,47.0
6181556.0,4060.0,3430.0,70.0
6181557.0,5185.0,4505.0,85.0
6181558.0,3200.0,2750.0,50.0
6181559.0,4402.0,3834.0,71.0
6181560.0,5440.0,4828.0,68.0
6181561.0,3640.0,3080.0,70.0
6181562.0,2679.0,2209.0,47.0
6181563.0,2679.0,2209.0,47.0
6181564.0,4060.0,3430.0,70.0
6181565.0,5015.0,4335.0,85.0
6181566.0,3150.0,2700.0,50.0
6181567.0,4402.0,3834.0,71.0
6181568.0,3640.0,3080.0,70.0
6181569.0,2679.0,2209.0,47.0
6181570.0,2679.0,2209.0,47.0
6181571.0,4060.0,3430.0,70.0
6181572.0,5100.0,4420.0,85.0
6181573.0,3150.0,2700.0,50.0
6181574.0,4402.0,3834.0,71.0
6181575.0,3640.0,3080.0,70.0
6181576.0,2679.0,2209.0,47.0
6181577.0,2679.0,2209.0,47.0
6181578.0,4830.0,4200.0,70.0
6181579.0,5270.0,4590.0,85.0
6181580.0,4570.0,4152.5,52.5
6181581.0,4402.0,3834.0,71.0
6181582.0,3640.0,3080.0,70.0
6181583.0,2679.0,2209.0,47.0
6181584.0,2679.0,2209.0,47.0
6181585.0,4060.0,3430.0,70.0
6181586.0,5100.0,4420.0,85.0
6181587.0,3150.0,2700.0,50.0
6181588.0,4402.0,3834.0,71.0
6181589.0,3640.0,3080.0,70.0
6181590.0,2679.0,2209.0,47.0
6181591.0,2679.0,2209.0,47.0
6181592.0,4060.0,3430.0,70.0
6181593.0,5015.0,4335.0,85.0
6181594.0,3150.0,2700.0,50.0
6181595.0,4402.0,3834.0,71.0
6181596.0,3640.0,3080.0,70.0
6181597.0,2679.0,2209.0,47.0
6181598.0,2679.0,2209.0,47.0
6181599.0,5234.0,4919.0,71.0
6181600.0,5185.0,4505.0,85.0
6181601.0,3200.0,2750.0,50.0
6181602.0,4402.0,3834.0,71.0
6181603.0,3640.0,3080.0,70.0
6181604.0,2679.0,2209.0,47.0
6181605.0,2679.0,2209.0,47.0
6181606.0,4060.0,3430.0,70.0
6181607.0,5015.0,4335.0,85.0
6181608.0,3150.0,2700.0,50.0
6181609.0,4402.0,3834.0,71.0
6181610.0,3640.0,3080.0,70.0
6181611.0,2679.0,2209.0,47.0
6181612.0,2679.0,2209.0,47.0
6181613.0,4060.0,3430.0,70.0
6181614.0,5100.0,4420.0,85.0
6181615.0,3150.0,2700.0,50.0
6181616.0,4402.0,3834.0,71.0
6181617.0,4970.0,4410.0,70.0
6181618.0,4794.0,4230.0,47.0
6181619.0,3384.0,2961.0,47.0
6181620.0,5180.0,4550.0,70.0
6181621.0,5270.0,4590.0,85.0
6181622.0,3200.0,2750.0,50.0
6181623.0,10185.0,9506.0,97.0
6181624.0,13916.0,13064.0,142.0
6181625.0,3150.0,2700.0,50.0
6181626.0,10185.0,9506.0,97.0
6181627.0,13916.0,13064.0,142.0
6181628.0,4575.0,4206.0,49.0
6181629.0,10185.0,9506.0,97.0
6181630.0,14200.0,13206.0,142.0
6181631.0,3150.0,2700.0,50.0
6181632.0,14768.0,14040.0,104.0
6181633.0,18819.0,18081.0,123.0
6181634.0,25854.0,24924.0,186.0
6181635.0,13910.0,13268.0,107.0
6181637.0,6586.0,6586.0,89.0
6181638.0,3744.0,3744.0,48.0
6181639.0,4331.0,4331.0,71.0
6181640.0,3984.0,3984.0,48.0
6181641.0,6855.5,6855.5,70.5
6181642.0,3024.0,3024.0,48.0
6181643.0,4331.0,4331.0,71.0
6181644.0,3024.0,3024.0,48.0
6181645.0,4331.0,4331.0,71.0
6181646.0,5805.0,5434.0,50.5
6181647.0,4331.0,4331.0,71.0
6181648.0,3024.0,3024.0,48.0
6181649.0,6815.5,6815.5,73.0
6181650.0,1928.5,1928.5,48.5
6181651.0,6925.5,6925.5,70.5
6181652.0,5913.0,5913.0,81.0
6181653.0,5378.5,5007.5,50.5
6181654.0,4331.0,4331.0,71.0
6181655.0,8538.0,8046.0,81.5
6181656.0,5933.0,5933.0,67.0
6181657.0,8133.5,7698.0,70.5
6181658.0,5984.0,5568.0,64.0
6181659.0,9701.0,9291.5,68.5
6181661.0,7420.0,7420.0,38.5
6181662.0,2928.5,2928.5,38.5
6181663.0,4100.0,4100.0,50.0
6181664.0,5372.0,5372.0,68.0
6181665.0,4080.0,4080.0,48.0
6181666.0,6952.0,6952.0,88.0
6181667.0,4153.0,3538.0,41.5
6181668.0,3540.0,3540.0,41.0
6181669.0,3100.0,3100.0,50.0
6181670.0,3500.0,3500.0,50.0
6181671.0,5434.0,5059.0,49.0
6181672.0,5192.0,5192.0,88.0
6181673.0,2928.0,2928.0,48.0
6181674.0,2928.0,2928.0,48.0
6181675.0,2928.0,2928.0,48.0
6181676.0,7469.0,7007.0,77.0
6181677.0,2964.0,2964.0,57.0
6181678.0,5503.0,5061.0,50.5
6181679.0,5815.0,5425.0,50.5
6181680.0,2730.0,2730.0,42.0
6181681.0,1976.0,1976.0,38.0
6181682.0,4299.5,4299.5,48.5
6181683.0,4303.0,4303.0,65.0
6181684.0,3168.0,3168.0,48.0
6181685.0,4928.0,4928.0,88.0
6181686.0,4506.0,4506.0,50.0
6181687.0,5563.0,5563.0,48.333333333333336
6181688.0,2928.0,2928.0,48.0
6181689.0,4629.0,4629.0,75.5
6181690.0,2964.0,2964.0,57.0
6181691.0,2842.0,2842.0,49.0
6181692.0,4336.5,4336.5,49.0
6181693.0,4611.5,4611.5,42.5
6181694.0,4147.0,4147.0,38.5
6181695.0,3100.0,3100.0,50.0
6181696.0,4080.0,4080.0,68.0
6181697.0,3168.0,3168.0,48.0
6181698.0,3474.0,3474.0,36.0
6181699.0,3250.0,3250.0,50.0
6181700.0,4613.0,4613.0,47.5
6181701.0,2928.0,2928.0,48.0
6181702.0,4569.0,4569.0,47.0
6181703.0,5989.5,5989.5,67.5
6181704.0,3828.0,3828.0,66.0
6181705.0,4571.0,4571.0,49.5
6181706.0,2842.0,2842.0,49.0
6181707.0,4440.0,4050.5,41.5
6181708.0,1976.0,1976.0,38.0
6181709.0,3100.0,3100.0,50.0
6181710.0,4080.0,4080.0,68.0
6181711.0,3168.0,3168.0,48.0
6181712.0,2052.0,2052.0,36.0
6181713.0,3250.0,3250.0,50.0
6181714.0,2928.0,2928.0,48.0
6181715.0,4660.0,4660.0,47.5
6181716.0,3696.0,3696.0,48.0
6181717.0,5106.0,5106.0,69.0
6181718.0,3960.0,3960.0,66.0
6181719.0,4189.5,4189.5,49.0
6181720.0,2842.0,2842.0,49.0
6181721.0,3021.0,2768.0,44.0
6181722.0,1976.0,1976.0,38.0
6181723.0,5920.0,5138.0,48.0
6181724.0,4080.0,4080.0,68.0
6181725.0,3168.0,3168.0,48.0
6181726.0,3546.0,3546.0,36.0
6181727.0,3250.0,3250.0,50.0
6181728.0,5592.0,5232.0,48.0
6181729.0,2928.0,2928.0,48.0
6181730.0,6004.0,6004.0,76.0
6181731.0,3332.0,3332.0,49.0
6181732.0,4829.0,4829.0,48.5
6181733.0,2730.0,2730.0,42.0
6181734.0,1976.0,1976.0,38.0
6181735.0,3100.0,3100.0,50.0
6181736.0,4828.0,4828.0,68.0
6181737.0,3840.0,3840.0,48.0
6181738.0,2772.0,2772.0,36.0
6181739.0,4200.0,4200.0,50.0
6181740.0,5876.0,5505.0,50.5
6181741.0,4402.0,4402.0,62.0
6181742.0,5282.0,5282.0,76.0
6181743.0,4623.0,4623.0,42.5
6181744.0,5168.0,5168.0,76.0
6181745.0,7742.0,7742.0,98.0
6181749.0,7400.0,7400.0,50.0
6181750.0,7809.0,7809.0,57.0
6181751.0,7200.0,7200.0,48.0
6181752.0,6864.0,6864.0,48.0
6181753.0,6864.0,6864.0,48.0
6181754.0,8624.0,8624.0,77.0
6181755.0,7011.0,7011.0,57.0
6181756.0,5684.0,5684.0,49.0
6181757.0,5635.0,5635.0,49.0
6181763.0,8652.0,8652.0,84.0
6181764.0,9240.0,9240.0,88.0
6181765.0,7140.0,7140.0,84.0
6181766.0,7480.0,7480.0,88.0
6181767.0,8652.0,8652.0,84.0
6181768.0,8536.0,8536.0,88.0
6181769.0,6623.0,6623.0,74.0
6181770.0,6370.0,6370.0,65.0
6181771.0,5406.0,5406.0,53.0
6181772.0,8658.0,8658.0,74.0
